year,title,lb_rating,tmdb_rating,genres,runtime_min,budget,revenue,original_language,production_companies,imdb_id,tmdb_id,original_title,tmdb_popularity,vote_count,release_date,overview,production_countries,status,tagline,profit
1997,Baby Love,3.16,1.5,"Animation, Romance",30,,,ja,,tt7261384,52242,ベイビィ☆LOVE,3.8208,2,1997-10-31,"Seara loved Shuhei ever since she was a little girl. Although, Shuhei was thee years older and much bigger than her. He told her to come back when she was older and more grown-up. A few years later, Seara grew to look like a high school student and managed to riggle her way into Shuhei's home. She will now attempt to win his heart, although there might be some obstacles in her path.OAV adapted from Baby Love manga.",Japan,Released,,
1997,Cure,4.27,7.52,"Crime, Thriller, Horror, Mystery",112,20000.0,234821.0,ja,"Daiei Film, Twins Japan",tt0123948,36095,キュア,3.5229,732,1997-12-27,A detective starts spiraling out of control when a wave of gruesome murders with seemingly similar bizarre circumstances is sweeping Tokyo.,Japan,Released,Madness. Terror. Murder.,214821.0
1997,Neon Genesis Evangelion: Death and Rebirth,3.79,7.377,"Animation, Drama, Science Fiction",101,,15877.0,ja,"GAINAX, Production I.G, Tatsunoko Production, KADOKAWA Shoten, TV Tokyo, SEGA, Toei Company",tt0169880,21832,新世紀エヴァンゲリオン劇場版 シト新生,2.9497,481,1997-03-15,"Originally a collection of clips from the Neon Genesis Evangelion TV series, Death was created as a precursor to the re-worked ending of the series. Rebirth was intended as that re-worked ending, but after production overruns Rebirth became only the first half of the first part of The End of Evangelion, with some minor differences.",Japan,Released,Welcome to the apocalypse.,
1998,Perfect Blue,4.38,8.301,"Animation, Thriller",82,3000000.0,683666.0,ja,"Madhouse, Rex Entertainment, Kotobuki Seihan Printing, Asahi Broadcasting Corporation, Fangs, ONIRO",tt0156887,10494,PERFECT BLUE,6.8715,3059,1998-02-28,"Rising pop star Mima quits singing to pursue a career as an actress. After she takes up a role on a popular detective show, her handlers and collaborators begin turning up murdered. Harboring feelings of guilt and haunted by visions of her former self, Mima's reality and fantasy meld into a frenzied paranoia.",Japan,Released,"""excuse me... who are you?""",-2316334.0
1998,Murder on D Street,3.54,7.2,"Thriller, Mystery, Horror",90,,,ja,"Toei Company, TFC",tt0220379,105900,D坂の殺人事件,5.3819,5,1998-05-16,Detective Kogoro Akechi is faced with a peculiar murder case involving forgeries of classic pornographic artworks.,Japan,Released,,
1998,D,3.3,4.7,"Science Fiction, Action",90,,,ja,,tt0287205,410724,D,5.211,5,1998-08-09,"Kawamata is a psychotic soldier who fell in with the Russian Special Operation Forces. It was at this time that Kawamata became the guinea pig for this secret scientific research organization. The Russians wanted to ensure that they were ahead of the U.S. in the arms race, and used this organization to develop a mobile combat suit, armed to the teeth with all kinds of weapons imaginable. During his tenure on the project, Kawamata met Matsuzaki, a twisted scientist who was kicked out of Japan...",Japan,Released,,
1998,Hunter × Hunter Pilot,4.33,8.605,"Animation, Action, Adventure, Fantasy",25,,,ja,Pierrot,tt13034722,583315,ハンターxハンター,4.6549,38,1998-07-26,"The stand-alone pilot OVA which was shown as part of the ""Jump Super Anime Tour"" of 1998. Shortly before the TV series, a summary is presented of the story of Gon who wants to become a hunter and the friends he makes in the process.",Japan,Released,,
1998,TEKKEN: The Motion Picture,2.65,5.2,"Action, Animation, Science Fiction, Drama",57,,,ja,"ASCII Corporation, Sony Music Entertainment (Japan), Foursome",tt0272880,17830,鉄拳 -TEKKEN-,4.3363,56,1998-01-21,"All of your favorite Tekken characters are here as they battle their way through each other to win the Iron Fist tournament, where fighters of unequaled strength from around the world gather to test their strength in the gladitorial arena. Of course, intrigue and danger abound, with professional assassins, champions of justice, and those whose prowess earns them fear and respect facing off.",Japan,Released,"Learn Strength, Witness Speed, Enter The Tournament!",
1998,Bayside Shakedown,3.43,6.5,"Comedy, Drama, Crime",119,,98980000.0,ja,Fuji Television Network,tt0210199,55382,踊る大捜査線 THE MOVIE,3.7369,27,1998-10-31,"Aoshima, a police detective working in the Bayside Precinct, is continually frustrated by the hierarchy and red tape that plague the system. His friend Muroi is climbing the ladder of the police bureaucracy. Muroi has made a pact with Aoshima that while Aoshima looks after the streets, Muroi would make life easier for the cops on the beat. One day in Bayside, a series of events turns the small station upside down.",Japan,Released,,
1998,Case Closed: The Fourteenth Target,3.6,7.2,"Animation, Crime, Mystery, Adventure",100,,16330622.0,ja,"TOHO, Kyokuichi-Tokyo Movie, Shogakukan, Shogakukan Production, Yomiuri Telecasting Corporation, Universal Music Japan",tt0965649,21452,名探偵コナン 14番目の標的,3.0355,217,1998-04-18,"Ran’s secret past revealed! Ten years ago, something happened between her mom and dad. Now, plagued by nightmares, Ran is starting to remember… Meanwhile, a murderous card dealer breaks out of jail to seek revenge. His target: Ran’s father. Can Conan stop him in time and save his girlfriend’s family?",Japan,Released,,
1999,GTO: Great Teacher Onizuka,3.38,6.973,"Comedy, Drama",108,,,ja,Fuji Television Network,tt0315870,36184,GTO,3.4023,37,1999-12-18,"Tohru Fujisawa's popular manga about a wildly irreverent high school teacher comes to the screen in this live-action comedy drama. Eikichi Onizuka (Takashi Sorimachi), who barely earned his teaching degree at a second-rate college, rolls into Horobonai, a small rural town in Northern Japan on his motorcycle to take a job as a substitute instructor. Ever since the closing of the local theme park, Horobonai has fallen into an economic tailspin, and many of the town's teenagers have sunk into a deep depression. Onizuka, however, isn't the sort of person who respects the town's newly somber personality; willing to mouth off to both his students and his superiors, Onizuka isn't much of a teacher, but he knows how to get people interested, and soon his brash style (and willingness to kick a few butts) brings new life to Horobonai.",Japan,Released,,
1999,Detective Conan: The Last Wizard of the Century,3.77,7.3,"Adventure, Animation, Crime, Drama, Mystery",100,,22951145.0,ja,"TOHO, Kyokuichi-Tokyo Movie",tt1067920,28808,名探偵コナン 世紀末の魔術師,2.8694,190,1999-04-17,"Kaitou Kid dares to challenge the police once more, setting his sights on the Russian Imperial Easter Egg. With the date, time, and place, the Osaka police force scrambles to stop him. But this time, Kid may have bitten off more than he can chew—Conan Edogawa, Heiji Hattori, and numerous others are also trying to get their hands on the jeweled egg.",Japan,Released,,
1999,My Neighbors the Yamadas,3.6,7.031,"Animation, Comedy, Family",104,15270000.0,11910000.0,ja,"Studio Ghibli, Nippon Television Network Corporation, Tokuma Shoten, Hakuhodo",tt0206013,16198,ホーホケキョ となりの山田くん,2.4084,591,1999-07-17,"The Yamadas are a typical middle class Japanese family in urban Tokyo and this film shows us a variety of episodes of their lives. With tales that range from the humorous to the heartbreaking, we see this family cope with life's little conflicts, problems, and joys in their own way.",Japan,Released,The safety of family is the wish of the world.,-3360000.0
2000,"Crouching Tiger, Hidden Dragon",4.07,7.434,"Adventure, Drama, Action, Romance",120,17000000.0,213978518.0,zh,"Sony Pictures Classics, Columbia Pictures Film Production Asia, Edko Films, Zoom Hunt, China Film Co-Production Corp., Good Machine",tt0190332,146,卧虎藏龍,6.0772,3477,2000-07-06,"Two warriors in pursuit of a stolen sword and a notorious fugitive are led to an impetuous, physically-skilled, teenage nobleman's daughter, who is at a crossroads in her life.","Hong Kong, Taiwan, United States of America, China",Released,"A timeless story of strength, secrets and two warriors who would never surrender.",196978518.0
2000,Godzilla vs. Megaguirus,2.87,6.647,"Action, Science Fiction, Thriller, Horror",105,8300000.0,11068800.0,ja,Toho Pictures,tt0255198,39468,ゴジラ×メガギラス G消滅作戦,5.6818,211,2000-12-16,"In an alternate timeline the original Godzilla is never defeated and repeatedly reemerges to feed on Japan's energy sources. A new inter-dimensional weapon called the Dimension Tide is created with the intent of eliminating Godzilla. However, the new weapon might also serve as a gateway to something far more sinister.",Japan,Released,Godzilla disappears.,2768800.0
2000,Joint Security Area,4.21,7.816,"Drama, Thriller, Action",108,12500000.0,,ko,"CJ Entertainment, Intz.com, KTB Network, Myung Films",tt0260991,2440,공동경비구역 JSA,4.6629,793,2000-09-09,"Two North Korean soldiers are killed in the border area between North and South Korea, prompting an investigation by a neutral body. The sergeant is the shooter, but the lead investigator, a Swiss-Korean woman, receives differing accounts from the two sides.",South Korea,Released,Eight shots! The truth is there.,
2000,Battle Royale,3.86,7.27,"Drama, Thriller, Action",113,4500000.0,30600000.0,ja,"Toei Company, WOWOW, AM Associates, Kobi, Nippan Group Holdings, MF Pictures, GAGA Communications",tt0266308,3176,バトル・ロワイアル,4.5708,3717,2000-12-16,"In the future, the Japanese government captures a class of ninth-grade students and forces them to kill each other under the revolutionary ""Battle Royale"" act.",Japan,Released,Could you kill your best friend?,26100000.0
2000,Isola: Multiple Personality Girl,2.92,5.109,"Horror, Drama, Science Fiction",94,,,ja,Asmik Ace Entertainment,tt0233910,68820,ISOLA 多重人格少女,4.0935,23,2000-01-22,"When a woman, able to read the thoughts of others, comes to help survivors of the 1995 Kobe earthquake, she encounters a girl with Multiple Personality Disorder whose dangerous 13th personality, Isola, must be stopped",Japan,Released,,
2000,Digimon Adventure 3D: Digimon Grand Prix!,2.92,4.889,"Adventure, Animation",7,,,ja,Toei Animation,tt5333980,459926,デジモンアドベンチャー3D デジモングランプリ!,4.0894,9,2000-07-20,"Digimon Adventure 3D: Digimon Grand Prix! was first shown in July 2000 in Sanrio Puroland and in Sanrio's character theme park Haromy Land. The movie was later rerun at Toei's anime festival ""Tobidasu! 3D Toei Anime Matsuri"" on 03.10.2009.  Together with Digimon Savers 3D: Digital World Kiki Ippatsu!, and 2 other CG anime works by Toei, it was released on DVD on 21.02.2010.",Japan,Released,,
2001,Spirited Away,4.44,8.534,"Animation, Family, Fantasy",125,19000000.0,274925095.0,ja,"Studio Ghibli, Tokuma Shoten, Nippon Television Network Corporation, Mitsubishi, dentsu, TFC",tt0245429,129,千と千尋の神隠し,18.5031,17953,2001-07-20,"A young girl, Chihiro, becomes trapped in a strange new world of spirits. When her parents undergo a mysterious transformation, she must call upon the courage she never knew she had to free her family.",Japan,Released,Beyond the tunnel was a mysterious town.,255925095.0
2001,Visitor Q,3.25,6.3,"Comedy, Drama, Horror, Thriller",84,60400.0,,ja,"CineRocket, Trustech Japan Co., Ltd.",tt0290329,4241,ビジターQ,3.7092,532,2001-03-17,"In a dysfunctional family where the mother is a heroin addict and prostitute, beaten by her son, and the father is an ex-TV reporter, sleeping with his daughter and filming his son being beaten up, ‘Q’, a complete stranger enters the bizarre family, changing their lives for the better, finding a balance in their disturbing natures.",Japan,Released,The only thing stranger than this family is... Visitor Q.,
2001,Vampire Hunter D: Bloodlust,4.16,7.652,"Animation, Fantasy, Horror, Action, Adventure, Science Fiction",103,,151086.0,ja,"Madhouse, Goodhill Vision, Filmlink International, BMG Funhouse, movic, Softcapital",tt0216651,15999,吸血鬼ハンターD ブラッドラスト,3.5926,764,2001-04-21,"D, a legendary dhampir competes with a motley family of bounty hunters to track down Charlotte Elbourne, a young woman who has seemingly been abducted by vampire nobleman Meier Link.",Japan,Released,"When the sun sets, the hunt begins.",
2001,One Piece: Jango's Dance Carnival,3.3,7.2,"Music, Animation, Fantasy, Comedy",6,,,ja,Toei Animation,tt0975707,464154,ONE PIECE ジャンゴのダンスカーニバル,3.4178,38,2001-03-03,"The Straw Hat Pirates visit Mirrorball Island. Where a big dance carnival is being held. Jango the Hypnotist was there too, to show off his dance moves. Only when he was found by a group of Marines who were about to arrest him. But ended up chasing him throughout the island. Our heroes got involved when one of the Marines recognized Luffy from the wanted poster. And they end up getting chased as well. Soon Jango steals the spotlight of the dance carnival and uses his hypnosis on everyone on the island. And soon everyone including Jango, The StrawHat Pirates, and the marines are all dancing like there's no tomorrow.",Japan,Released,,
